bpm	plane	beam_energy_mev	tune	tune_err	closed_orbit_mm	closed_orbit_mm_err	beta_h_mm	beta_v_mm	tune_spread	tune_spread_err	tune_shift_per_turn	tune_shift_per_turn_err	closed_orbit_shift_per_turn_mm	closed_orbit_shift_per_turn_mm_err	betatron_phase_rad	betatron_phase_rad_err	beta_h_mm_err	beta_v_mm_err	beta_err	revolution_frequency_hz
R0HM1	H	71.1407497089773	0.33054728415665124	0.0011667699842108873	13.573943465937706	0.5497006848982132	-28.061927480784494	NaN	0.04262082236041623	0.0030027926343055918	9.210707803540941e-05	2.746433155165674e-05	-0.0227926143520996	0.014809124936613982	-1.6800521986885428	0.05391604393462882	1.3353788811555638	NaN	1.3353788811555638	676686.8057595738
R3HM1	H	71.14662279136132	0.3329791048551894	0.001086737193009402	8.591443480438814	0.7049793328073926	-33.3259370862654	NaN	0.0357927382741781	0.002654303457618145	5.3303793830154e-05	2.3649242980455648e-05	-0.23721117140412687	0.01900007780678479	-1.4241793376664338	0.055059471676763436	1.6130978416154456	NaN	1.6130978416154456	676633.0387551432
R5HM1	H	71.14682425842273	0.33220974490449995	0.0011462223786853408	8.500633607314908	0.7488358600371647	-37.29848257430645	NaN	0.03826642352951891	0.0026448615874111354	6.490135918537163e-05	2.5057213686404655e-05	-0.1605827663946089	0.020167811804775074	-2.221802340856344	0.058234250748741605	1.6679985589114668	NaN	1.6679985589114668	676485.2800389291
R7HM2	H	71.16021214912729	0.3325717216210784	0.0011576474878950622	-3.8858401943317475	0.7046064512859909	37.514636758018774	NaN	0.03951342543382671	0.002512779995424691	6.566547294714555e-05	2.546481887039488e-05	-0.12240530149453406	0.018972028726306236	0.07493855491805934	0.05857079041474423	1.5295108043982848	NaN	1.5295108043982848	676668.4818594836
R8HM2	H	71.17113274924452	0.33246534816185697	0.0011266396968385125	37.57000638590985	0.6519621454926766	-32.3261375569472	NaN	0.03579489936389449	0.002441600836365849	5.9490562110400044e-05	2.4050574512781947e-05	-0.19279533939268217	0.017561475136367865	-0.29643923777449355	0.05903294777207055	1.4055756650513587	NaN	1.4055756650513587	676927.199786441
R9HM1	H	70.30793013667062	0.3424430129061732	0.0034457982350899943	3.5375095711652746	2.949831969131334	46.96139012931292	NaN	0.038829364722101335	0.008636226100854207	-0.00032362046710604633	7.878335742823372e-05	-0.01731043002151416	0.08071221077062575	-1.3376308790757458	0.16494837562964237	6.948947817860913	NaN	6.948947817860913	676472.4164006187
R3VM1	V	71.1472729835059	0.9001207245554788	0.0022104185451933458	14.06726107620487	0.4706307558877037	NaN	14.287546265728258	0.04292941971106546	0.004725369230842578	1.742319092331731e-05	4.968798585749449e-05	-0.0919598779321762	0.01240039548491378	-0.47035834908303886	0.10989502255427737	NaN	1.0186107860363767	1.0186107860363767	676671.701596271
R4VM1	V	71.15377526586514	0.900305778597248	0.0014402537461090342	-7.304816668242531	0.4467894474233785	NaN	-20.412887091188473	0.04403637352672211	0.0032692639793339565	-1.1372644737407084e-05	3.304319135370444e-05	0.1698806977435141	0.011902652145241917	0.2004706831991538	0.06921292820971094	NaN	1.0046635416430965	1.0046635416430965	676889.7230142584
R4VM2	V	71.16064083480245	0.9001094969093727	0.0020733648464971817	-10.01860855222569	0.5830090409134454	NaN	-18.97499104221711	0.04513602849470534	0.004779546377463399	-2.756766230402777e-05	4.947492049257127e-05	0.10640983749744894	0.01589888270410018	-0.8700984712038037	0.09676507626538497	NaN	1.3358510417692817	1.3358510417692817	676953.3208700166
R5VM1	V	71.14023700573642	0.9019874644926982	0.001456250247904123	-12.223189578079081	0.48020350496150094	NaN	18.794761262834612	0.042453368429963986	0.0038559968922409478	-3.0247810129858644e-05	3.4134888343559895e-05	-0.06366261100888307	0.012791379877882104	0.9689676528526617	0.06707814578982965	NaN	1.1768270754976757	1.1768270754976757	676605.7934265274
R6VM1	V	71.14534666261903	0.90248369496987	0.0012642858539715382	21.506501592639296	0.33231596356309817	NaN	-19.063152034876392	0.05517162429873932	0.003724825159589272	5.987064153573372e-05	3.5228438489228795e-05	-0.0402431518986232	0.008877040071719832	1.5613226696604587	0.04841195670622247	NaN	0.9195201170413425	0.9195201170413425	676737.3811073446
R7VM2	V	71.15288397244711	0.8969397226165209	0.001399864048974573	-20.303049840183817	0.3755147923241078	NaN	-19.37909583191574	0.050507354234206464	0.003571955397369398	-0.00012576965879462074	3.558775913646461e-05	0.15980366950704386	0.01006364578103326	-1.0498966434599277	0.06054548907391331	NaN	0.936689059968509	0.936689059968509	676885.0843357167
R8VM1	V	71.16329847702485	0.8999849982793112	0.0017778834000784852	22.62884093264942	0.4657068225793142	NaN	18.21829370299423	0.04499269137612829	0.0038521773383663224	-2.3991043080209265e-05	4.076552097670256e-05	-0.2613210016004874	0.012434680708339443	-0.18795045532926227	0.0860810687106878	NaN	1.0099326733222918	1.0099326733222918	676655.8859781794
R9VM2	V	71.1461151876428	0.9023957303695951	0.0016488994978645043	-11.651355344883493	0.4753688411816926	NaN	-16.763102522506546	0.041008202169847005	0.004007820994274742	2.205165509754573e-05	3.7538940576402936e-05	0.1944799936776156	0.012662104756290517	0.6190587389092599	0.07930954671379978	NaN	1.1084665584614837	1.1084665584614837	676885.2360981737
