bpm	plane	beam_energy_mev	tune	tune_err	closed_orbit_mm	closed_orbit_mm_err	beta_h_mm	beta_v_mm	tune_spread	tune_spread_err	tune_shift_per_turn	tune_shift_per_turn_err	closed_orbit_shift_per_turn_mm	closed_orbit_shift_per_turn_mm_err	betatron_phase_rad	betatron_phase_rad_err	beta_h_mm_err	beta_v_mm_err	beta_err	revolution_frequency_hz
R0HM1	H	71.12674369694474	0.32185451856871783	0.0011430948542045483	11.92848102872923	0.503621495612644	38.88860957848192	NaN	0.06282594603843197	0.003343827866645734	-7.077075453256889e-05	3.513511062074734e-05	-0.08613732428789575	0.013550502608169377	1.4255340521599973	0.0395964119032064	1.4539072992980837	NaN	1.4539072992980837	676588.531406367
R1HM1	H	71.09560990696122	0.32207206684108447	0.0025638009920563067	8.789418204659546	1.1369566433878875	-32.25324235231466	NaN	0.04947907288186133	0.00640869928979398	-3.17621366912266e-05	6.397007408188968e-05	-0.08361045459659751	0.030151080277131034	-0.46171870229759376	0.11149679472929312	2.8218026528564573	NaN	2.8218026528564573	676455.9390230027
R2HM2	H	70.69856063445229	0.3245450025979497	0.00400230969042167	10.430000006794414	2.4121701577990455	82.15114740661652	NaN	0.08699484806590747	0.012166784237934034	-0.00022853812639734913	0.0001636395241470985	0.04630412762791505	0.06489998058850052	-0.8546502141730796	0.10324911832171108	8.094710074383451	NaN	8.094710074383451	672277.7462501298
R3HM1	H	71.14030936346524	0.323680738842551	0.0013003288464446333	10.27859518967534	0.8209971635594071	-47.701322947760225	NaN	0.055213266911750096	0.0037282665094465427	-8.353868541873509e-05	3.626040692750824e-05	-0.12906060644942413	0.022103867490804858	-1.4502223708429547	0.04961947261383713	2.25783656008874	NaN	2.25783656008874	676676.8006564111
R4HM2	H	71.13770375637517	0.32288416004932985	0.001643889183351249	24.773119763992074	0.9289222977309428	-41.99606350825756	NaN	0.05337270260445923	0.0045253211376859205	-5.370280280343325e-05	4.4323163252523833e-05	-0.1533092147295429	0.02500615012598111	1.3332256252335688	0.06548774168510303	2.4660880417779354	NaN	2.4660880417779354	676734.8271766065
R5HM1	H	71.15412544551049	0.32370579413310024	0.0013068514473376619	14.297063578711047	0.7134533965540195	46.549567500438215	NaN	0.05801115262968516	0.0034387533465948285	-0.00012590410232406844	3.678742347044697e-05	-0.15741706157300794	0.019192822890467823	0.9298506850389532	0.05028103127660836	1.8805087745097675	NaN	1.8805087745097675	676568.4022483921
R7HM1	H	71.17577473401053	0.33283325430017524	0.0017572226375596669	-3.709176305498372	0.8448396861816182	37.62059016380418	NaN	0.05508141528081822	0.004790500111998236	-0.00042062009278859286	4.849375595544509e-05	-0.037280039500499434	0.022754177241052345	-0.8234687043116408	0.06809163622393483	2.2758165330341757	NaN	2.2758165330341757	676662.3395961374
R7HM2	H	71.16708349891911	0.32327885837416614	0.0013903013234434448	-4.623043988128005	0.7676363792333426	45.51278010269734	NaN	0.05361754145799904	0.00331137351241358	-9.205352599378642e-05	3.625926098710883e-05	-0.1662793793209761	0.020667395256794195	0.0013580639209086786	0.05813280390765155	1.860463797617141	NaN	1.860463797617141	676529.2236511105
R8HM2	H	71.16465064091744	0.32116668718889635	0.0012540452915179485	32.94448266760899	0.6483623836629904	-41.16266996659279	NaN	0.05285467694355202	0.003074004044533827	-3.278870484093224e-05	3.2754138489006014e-05	-0.1209402350792822	0.017460151571447903	-0.2999384047309784	0.05216726987185452	1.6083488574117837	NaN	1.6083488574117837	676944.979691295
R9HM1	H	71.15563372610819	0.32661408131524233	0.0012593064709199666	2.629973953250787	0.7499549705191323	49.90542262924354	NaN	0.05901565426980043	0.0035380352698258797	-0.00021354287236551747	3.6600751260422465e-05	-0.15875682835459964	0.020193965655690187	-0.8808746687731398	0.046159748759465505	2.091766741398288	NaN	2.091766741398288	676598.6844476713
R3VM1	V	71.1270420511081	0.9158502930889805	0.00208145830384231	8.659823697794515	0.5239316846327532	NaN	12.887402311182585	0.031376486445398095	0.004060072874767671	7.96902983604173e-05	4.038476547969986e-05	-0.04183349006910597	0.013790060476293062	-0.04332103258560628	0.12213967924640254	NaN	1.0129362785624483	1.0129362785624483	676562.5380311531
R3VM2	V	71.1381486783473	0.9183127252418806	0.0016038792498226926	4.3724233139565465	0.5127023740663469	NaN	21.891943952563494	0.04395606178630333	0.0033517934074051856	0.00010482153200996727	3.6403706789594764e-05	-0.06655786016001827	0.013576024901902605	0.012627927220640413	0.07850655246157925	NaN	1.097151201730741	1.097151201730741	676615.8578047847
R4VM1	V	71.13941573721496	0.917819766622852	0.0011304668397152525	7.790158154850318	0.4262434267583471	NaN	-22.598849480765505	0.04291585775592087	0.0027647952419194927	8.384807296899539e-05	2.6226168425766805e-05	0.0006696571426517965	0.011308820643143007	0.6179940754628395	0.05289700372973295	NaN	1.0045288232515506	1.0045288232515506	676825.6981082635
R4VM2	V	71.13825951863316	0.912118358856111	0.0019712232437469157	-6.612242478629058	0.653559995547556	NaN	-20.853347540735548	0.04086128520522018	0.0042459673196090985	-5.212350827947448e-05	4.3006368207055694e-05	0.06479122373578425	0.017503365547405017	-0.5922092385048884	0.1016233252860708	NaN	1.3848062564041184	1.3848062564041184	676838.6951441725
R5VM1	V	71.14344086956572	0.9185379518658527	0.0012891102255196607	-10.483568734229559	0.435040160134445	NaN	19.781748435240885	0.04557775899703847	0.0036108496690866747	0.00010787909828844526	3.179963267380203e-05	0.02239114399412034	0.011622859106718033	1.2847814377633568	0.05562426413975999	NaN	1.1093494916533422	1.1093494916533422	676748.8254728634
