magnet	S_start	S_end	S_centre	angle	offset_start	offset_end	offset_centre
Dipole 0	0.000000000000	5.180000000000	2.590000000000	-0.076254826107	0.674000000000	0.279000000000	0.476500000000
QD 0	8.211500000000	8.950500000000	8.581000000000	0.307171844196	0.144000000000	0.371000000000	0.257500000000
QF 0	9.665000000000	10.387000000000	10.026000000000	-0.495844834710	0.288000000000	-0.070000000000	0.109000000000
Dipole 1	16.336282000000	21.516282000000	18.926282000000	-0.022586872583	0.009000000000	-0.108000000000	-0.049500000000
Dipole 2	32.672564000000	37.852564000000	35.262564000000	0.264864858671	-0.910000000000	0.462000000000	-0.224000000000
QD 2	40.884064000000	41.623064000000	41.253564000000	-0.105548037497	0.887000000000	0.809000000000	0.848000000000
QF 2	42.337564000000	43.059564000000	42.698564000000	-0.024930747917	0.754000000000	0.736000000000	0.745000000000
Dipole 3	49.008846000000	54.188846000000	51.598846000000	0.215830112479	-0.136000000000	0.982000000000	0.423000000000
QD 3	57.220346000000	57.959346000000	57.589846000000	0.924221658363	0.484000000000	1.167000000000	0.825500000000
QF 3	58.673846000000	59.395846000000	59.034846000000	-0.254847639912	0.831000000000	0.647000000000	0.739000000000
Dipole 4	65.345128000000	70.525128000000	67.935128000000	0.156949805661	-1.373000000000	-0.560000000000	-0.966500000000
QD 4	73.556628000000	74.295628000000	73.926128000000	0.656292192648	0.039000000000	0.524000000000	0.281500000000
QF 4	75.010128000000	75.732128000000	75.371128000000	-0.367035994598	0.506000000000	0.241000000000	0.373500000000
Dipole 5	81.681410000000	86.861410000000	84.271410000000	0.206370653441	-0.079000000000	0.990000000000	0.455500000000
QD 5	89.892910000000	90.631910000000	90.262410000000	0.530446499640	0.415000000000	0.807000000000	0.611000000000
QF 5	91.346410000000	92.068410000000	91.707410000000	0.036011080317	0.652000000000	0.678000000000	0.665000000000
Dipole 6	98.017692000000	103.197692000000	100.607692000000	0.049613899573	0.205000000000	0.462000000000	0.333500000000
QD 6	106.229192000000	106.968192000000	106.598692000000	0.416779407532	0.329000000000	0.637000000000	0.483000000000
QF 6	107.682692000000	108.404692000000	108.043692000000	-0.566481933865	0.925000000000	0.516000000000	0.720500000000
Dipole 7	114.353974000000	119.533974000000	116.943974000000	0.047297297262	-0.477000000000	-0.232000000000	-0.354500000000
QD 7	122.565474000000	123.304474000000	122.934974000000	0.523680601655	0.433000000000	0.820000000000	0.626500000000
QF 7	124.018974000000	124.740974000000	124.379974000000	-0.063711911271	0.779000000000	0.733000000000	0.756000000000
Dipole 8	130.690256000000	135.870256000000	133.280256000000	0.002316602317	0.667000000000	0.679000000000	0.673000000000
QD 8	138.901756000000	139.640756000000	139.271256000000	0.664411268945	0.539000000000	1.030000000000	0.784500000000
QF 8	140.355256000000	141.077256000000	140.716256000000	-0.047091412708	0.864000000000	0.830000000000	0.847000000000
Dipole 9	147.026538000000	152.206538000000	149.616538000000	0.097490347181	-0.385000000000	0.120000000000	-0.132500000000
QD 9	155.238038000000	155.977038000000	155.607538000000	0.554803731980	0.589000000000	0.999000000000	0.794000000000
QF 9	156.691538000000	157.413538000000	157.052538000000	-0.174515233685	0.639000000000	0.513000000000	0.576000000000
