bpm	plane	beam_energy_mev	tune	tune_err	closed_orbit_mm	closed_orbit_mm_err	beta_h_mm	beta_v_mm	tune_spread	tune_spread_err	tune_shift_per_turn	tune_shift_per_turn_err	closed_orbit_shift_per_turn_mm	closed_orbit_shift_per_turn_mm_err	betatron_phase_rad	betatron_phase_rad_err	beta_h_mm_err	beta_v_mm_err	beta_err	revolution_frequency_hz
R0HM1	H	71.15646006082443	0.3456995866746886	0.0010790269010790717	12.124833528840446	0.6021358746237767	-34.5331755730817	NaN	0.04443006886501115	0.002815664517337692	-0.00017879397038283554	2.600837383443421e-05	-0.038550785091257776	0.016214749509423282	-1.6861871393552315	0.048592479006882426	1.4890080428211425	NaN	1.4890080428211425	676708.8688636114
R1HM1	H	70.52103469609375	0.3380572644857624	0.00270936545812266	10.969726579628427	1.2761647275477956	-30.65517363919908	NaN	0.044319920047118086	0.0065773274925202355	0.00023194964837595426	6.455060801472095e-05	-0.1672874002899396	0.0343690294738117	-0.5551071985876661	0.12409993836120382	3.0584720717640335	NaN	3.0584720717640335	676750.7314556825
R3HM1	H	71.1816315795989	0.3475668610391006	0.0012333629486845118	5.554317452944125	0.9115763973623872	-42.912484501542856	NaN	0.04181110866753308	0.0031989824833788118	-0.00020696433257498702	2.883928098077026e-05	-0.18199850072702206	0.02455433143116436	-1.5194909944430541	0.0573310733907899	2.218753930142497	NaN	2.218753930142497	676826.0086828896
R4HM2	H	71.21028867717501	0.3461121335616845	0.006010232663087082	20.317541584937167	1.5498255819634439	16.32665021252877	NaN	0.03203422377660768	0.012123046113768443	-0.0002321814677302634	0.00019744296492229068	0.16549589185509508	0.07837632559519772	-1.9411375459389664	0.21819481418030573	2.798952128455081	NaN	2.798952128455081	677321.0186084283
R5HM1	H	71.17643375660936	0.3471009631351374	0.0012641245697832487	5.234206661068639	0.843026988074116	-44.45708248208196	NaN	0.044548602757962845	0.0029641720133159544	-0.0001745729852625072	2.9675881654295086e-05	-0.1778226599001908	0.022696427223466598	-2.360552310029214	0.059344982874996594	1.9488043860752429	NaN	1.9488043860752429	676624.7395669173
R7HM1	H	71.12985573683233	0.348578204164974	0.0014245098059119529	-5.339474315765586	0.8536047171709935	36.65118524144277	NaN	0.0424848997495797	0.0035291358618223874	-0.00022087450484774447	3.31958828070415e-05	0.01966404797356251	0.02300416174886184	-0.6770938426250015	0.06664310083501568	2.0446060199836427	NaN	2.0446060199836427	676521.9633690724
R7HM2	H	71.17922760591506	0.3489007351511806	0.001356313855251148	-8.079098830458037	0.9075118023088644	44.36475365298563	NaN	0.043587076044606744	0.0031052949103564315	-0.0002514333821926041	3.1315658045317795e-05	-0.09937797500137857	0.02444911897586883	-0.13399498898162635	0.06466400028477774	2.071502334318238	NaN	2.071502334318238	676604.2656481568
R8HM2	H	71.17448053095342	0.3470905440073382	0.001162157970742774	35.02982538106886	0.7037167599357111	-41.27104620294061	NaN	0.04648033348907686	0.002856633429897077	-0.00020375336222671923	2.820400156981892e-05	-0.1785081838886989	0.018960763112050198	-0.46886043478236533	0.05211349538675684	1.7083240487515996	NaN	1.7083240487515996	677041.274580024
R9HM1	H	70.32268860871369	0.3512401373766822	0.0023026549221576375	3.1432458593389656	2.2256803579533604	54.56875139773909	NaN	0.040322934202996805	0.005869129979476427	-0.00040412957247027207	5.35325660733556e-05	-0.04515547200790844	0.06093680577215621	-1.1866086178060682	0.10783910107689647	5.332371462145704	NaN	5.332371462145704	676544.9883290613
R2VM2	V	71.16605614991039	0.8046603883355178	0.0013765930028953478	-1.6924116409639	1.2021167197931788	NaN	54.12858095487243	0.04280544511104685	0.0033723961773814946	2.3061557583202762e-05	3.191684481752113e-05	0.07172148989960524	0.03183537449508281	2.1711033267753157	0.06504755430787411	NaN	2.8574021185390786	2.8574021185390786	676938.239286047
R3VM1	V	71.14629706715942	0.8070960148137656	0.0011916629082935324	2.541298252892078	0.7132211792598588	NaN	31.205352692448436	0.03618706538775116	0.002873319853359383	9.125216084182518e-05	2.580321572864401e-05	0.010712878066843541	0.018883411160287245	1.1839134005304182	0.06067394579696269	NaN	1.62762862875537	1.62762862875537	676704.9612418225
R3VM2	V	71.1524857916367	0.8050729048871912	0.0010834346766307454	-3.9160796401847535	0.8340408979004597	NaN	40.39037630675574	0.03577046508941725	0.0025403772243409047	4.1472670543189135e-05	2.3315957536395985e-05	-0.01095060350147344	0.02210593925756404	0.9976506922394772	0.05570258305958279	NaN	1.8734434098772712	1.8734434098772712	676741.8694899452
R4VM2	V	71.16287011964067	0.8048658561190055	0.0011026482614706812	10.33850951119986	0.8827063529251313	NaN	-44.45805960001358	0.037143197208911176	0.0025134231928920277	3.534705352882361e-05	2.380928107785618e-05	0.00909004719622542	0.02374274903073668	0.5880907500920621	0.05671700065605085	NaN	1.940291384942549	1.940291384942549	676958.165470734
R5VM1	V	71.16880232999199	0.8050907314031425	0.0010300453536697038	0.9490351119499605	0.6969011075304528	NaN	37.47002362674368	0.03592963865713446	0.0022587836844290632	3.138817789253981e-05	2.204741042731865e-05	-0.02281219792034933	0.018761701192234508	2.4518368038953287	0.053898852727603974	NaN	1.504565685337645	1.504565685337645	676914.0342672892
R5VM2	V	71.1716775635814	0.8040318301929703	0.0011357223965453753	-3.379299116220161	0.7748582667497047	NaN	35.45861514341619	0.03630206981311054	0.002763218496115171	2.803384181712702e-05	2.4847125213096627e-05	-0.020840507406969962	0.020876262843710806	1.387680324026859	0.05717350633637278	NaN	1.7679773005102757	1.7679773005102757	676820.7219254926
